,drama_type,speaker,sex,job,job_category,social_class,text,short_name
11,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Raacht so, Andrees, raacht so. — Setze-n-Uch numme. — Aha, un öijeri nöj Dienschtkapp höön'r äu
            schun uff?

          
",riff-sainte-barbe
12,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert)

            
— M'r sin jo jetz franzeesch, Harr Brandmäischter.

          
",riff-sainte-barbe
13,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(lächelnd.)

            
— Raacht so, Andrees, raacht so.

          
",riff-sainte-barbe
14,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
(hinter dem Bierausschank.)

            
— Uff dane Momant het'r schun lang gewoort. Galte, Andrees?

          
",riff-sainte-barbe
15,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Jo wajer.

          
",riff-sainte-barbe
16,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Aw'r mit ere Engelsgeduld, galte, Andrees?

          
",riff-sainte-barbe
17,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert.)

            
— In de letschte Johre nimmi, Harr Brandmäischter, denn do hawi d'Stung nimmi v'rwoorte könne,
            Harr Brandmäischter — — — —

          
",riff-sainte-barbe
18,comedy,Lissel,F,,,,"
            
Lissel:

            
(drückt Andrees auf die Bank nieder.)

            
— Bliewe doch emol sitze, Andrees, m'r sin jo jetz franzeesch!

          
",riff-sainte-barbe
19,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Zall mäin ich doch äu. Dar prejßisch Mode mueß emol v'rschwinde.

          
",riff-sainte-barbe
20,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Raacht so! — M'r het dies prejßische Kasarne-Trarifari ingfiehre muehn un het halt no so
            gezwungener Wies mitgemaacht, aw'r jetz heert's wied'r uff! — Lissel, schenk im Andrees noch e
            Glaasel ing.

          
",riff-sainte-barbe
21,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
(hinter dem Bierausschank ; lachend.)

            
— Aw'r Andrees!

          
",riff-sainte-barbe
22,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Ich maach jo e franzeescher Salü! — Het m'r nit lang genuej druff woorte muehn?! — Siewenevierzig
            Johr, ihr Manner, siewenevierzig Johr!

          
",riff-sainte-barbe
23,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Na, no loon'm die Plasier.

          
",riff-sainte-barbe
24,comedy,Lissel,F,,,,"
            
Lissel:

            
Trinke doch jetz emol laar, Andrees.

          
",riff-sainte-barbe
25,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert.)

            
— oui, mademoiselle!

          
",riff-sainte-barbe
26,comedy,Lissel,F,,,,"
            
Lissel:

            
Loon m'r die Däubhäite ewack, un trinke.

          
",riff-sainte-barbe
27,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Däubhäite?! — Do v'rstehn ihr Wybslytt halt nix devun.

          
",riff-sainte-barbe
28,comedy,Lissel,F,,,,"
            
Lissel:

            
Mientwaje! 
            
(Andrees trinkt leer, Lissel schenkt neu ein.)

          
",riff-sainte-barbe
29,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Also mit'm Asse stimmt's?! — Grümbeeresalot — — —

          
",riff-sainte-barbe
30,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
— — — isch genüej oongemaacht.

          
",riff-sainte-barbe
31,comedy,Lissel,F,,,,"
            
Lissel:

            
Noch e bissel meh wie numme genuej.

          
",riff-sainte-barbe
32,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Jaaa, wisse-n-'r, inger ünsere Bumbié sin e poor dringer — — —

          
",riff-sainte-barbe
33,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Un wann se-n-e Appetit höön wie d'Drescher — — — — sie asse üns nit zem Löönd nüs.

          
",riff-sainte-barbe
34,comedy,Lissel,F,,,,"
            
Lissel:

            
Maache Uch numme ken Anlejes, Schorsch. — M'r höön äu Brootwurscht, Servila, Knackwürscht un
            Büürekaasle genuej un nommi! — Un züdam: d'göönz letscht Wuch läije ünseri Hüehner Äijer mit zwäi
            Dutter!

          
",riff-sainte-barbe
35,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Sankt-Barwere-Äier! — Üs lüter Plasier, daß d'Franzose do sin! — Gsündhäit! — 
            
(trinkt.)

          
",riff-sainte-barbe
36,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
's war m'r aw'r äu nit erraacht, wann's an ebs fahle daat. — Un goor hyt an mim Ebredäuej. —
            Sainte-Barbe könne m'r jo jetz wied'r alle Johr fiere, gottsejdank, aw'r — — — e finfezwanzigjahrigs
            Dienschtjübiläum, dies kummt numme äinmol im Lawe.

          
",riff-sainte-barbe
37,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Ho zall!

          
",riff-sainte-barbe
38,comedy,Lissel,F,,,,"
            
Lissel:

            
Mir zähle noch uff e fuffzigjahrigs.

          
",riff-sainte-barbe
39,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Ums Gottswille, Daniel, nee, nee!

          
",riff-sainte-barbe
40,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert.)

            
— M'r kann's nit wisse, Harr Brandmäischter.

          
",riff-sainte-barbe
41,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(etwas geschmeichelt.)

            
— Wann d'r Kopf äu wott, so lang halte 's aw'r d'Füeß nit üs. — Un züdam, d'Junge üssem Dörfel
            wäre äu älter —

          
",riff-sainte-barbe
42,comedy,Lissel,F,,,,"
            
Lissel:

            
Un welle äu emol ebs wäre in d'r Gemäin.

          
",riff-sainte-barbe
43,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Ewwe drum.

          
",riff-sainte-barbe
44,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
M'r welle's aw'r nit hoffe, daß Uch d'Junge iewwer de Kopf nüs woose! — Un züdam: Brandmäischter
            kann doch nit grood Jeder spiele.

          
",riff-sainte-barbe
45,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Un wann'r noch so guet franzeesch kann.

          
",riff-sainte-barbe
46,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
As isch nit eso äinfach, ihr liewi Lytt! — Jaja.

          
",riff-sainte-barbe
47,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Naja, so lang wie's noch geht, v'rsahn m'r ünsere Dienscht jo wyttersch. Wann's emol nimmi geht,
            d'rnoo heere m'r vunaase uff. — Lissel schenk im Andrees noch e Glaasel ing.

          
",riff-sainte-barbe
48,comedy,Lissel,F,,,,"
            
Lissel:

            
Trinke laar, Andrees.

          
",riff-sainte-barbe
49,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(schmunzelnd.)

            
— Noch emol? — 's isch jo schun lang laar.

          
",riff-sainte-barbe
50,comedy,Lissel,F,,,,"
            
Lissel:

            
(schaut nach.)

            
— Jo warzi! — 
            
(schenkt ein.)

          
",riff-sainte-barbe
51,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Un Dü, Schorsch, trinksch jetz äu ebs?

          
",riff-sainte-barbe
52,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(trocknet die Stirne.)

            
— Nee, merci. hab dennewaj schun fascht zeviel gemammelt dhäime biem Branddirrakter.

          
",riff-sainte-barbe
53,comedy,Lissel,F,,,,"
            
Lissel:

            
Na, Ihr könne doch noch ebs v'rträueje.

          
",riff-sainte-barbe
54,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
""Ebs"" schun, ja, aw'r nimmi viel, bin ken junger Hottel meh, dies mueß m'r bedenke.

          
",riff-sainte-barbe
55,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert.)

            
— Exküse, Harr Brandmäischter, ich hab oochtezwanzig Johr meh uffem Buckel aß wie Ihr, aw'r
            wajezam, wann's ans trinke geht, d'rnoo stell ich miene Mann so stolz wie d'r ältscht Bumbié, un
            fröij im Däifel ebs nooch'm Alter! — Luschti laawe un saali starwe! — Gesündhäit! — 
            
(trinkt.)

          
",riff-sainte-barbe
56,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch, Daniel, Lissel:

            
Gsündhäit Andrees!

          
",riff-sainte-barbe
57,comedy,Daniel Wendling,M,,,,"
            
Schorsch, Daniel, Lissel:

            
Gsündhäit Andrees!

          
",riff-sainte-barbe
58,comedy,Lissel,F,,,,"
            
Schorsch, Daniel, Lissel:

            
Gsündhäit Andrees!

          
",riff-sainte-barbe
59,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(schaut auf seine Uhr.)

            
— Jetz mueß ich aw'r maache, daß ich wied'r ze mim Offizierchorps zeruck kumm, sunsch gitt's noch
            Stampeneje!

          
",riff-sainte-barbe
60,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Wieviel fremdi Offizier sin dann kumme?

          
",riff-sainte-barbe
61,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(stolz.)

            
— Im Göönze: zwäijedrißig.!

          
",riff-sainte-barbe
62,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert.)

            
— Sackerwalt!

          
",riff-sainte-barbe
63,comedy,Lissel,F,,,,"
            
Lissel:

            
As sin aw'r doch meh inggelade gewahn, het m'r d'r Umeckers Valde gsäit.

          
",riff-sainte-barbe
64,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(lachend.)

            
— Äij jo, aw'r — — bie dane wie jischt 'num läufe zich ich nit hott erum! — V'rstehn'r?!

          
",riff-sainte-barbe
65,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert.)

            
— Respakt d'rvor! — Sackerwalt! — Gsündhäit! 
            
(trinkt leer.)

          
",riff-sainte-barbe
66,comedy,Lissel,F,,,,"
            
Lissel:

            
Trinke-n-'r noch e Glaasel, Andrees?

          
",riff-sainte-barbe
67,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Numme nit ze blitzi, sunsch wur ich hitzi! — Hähähä!

          
",riff-sainte-barbe
68,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Schenk'm numme noch ees ing, Lissel.

          
",riff-sainte-barbe
69,comedy,Lissel,F,,,,"
            
Lissel:

            
Jaja, d'v Andrees v'rträät's. 
            
(schenkt ein.)

          
",riff-sainte-barbe
70,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Was trinksch denn fer e Tröpfel, Andrees?

          
",riff-sainte-barbe
71,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
""Langsamer Salbschtmord.""

          
",riff-sainte-barbe
72,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Kirschewasser, wie m'r 's schient?

          
",riff-sainte-barbe
73,comedy,Lissel,F,,,,"
            
Lissel:

            
Grood geroote.

          
",riff-sainte-barbe
74,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Aw'r Andrees, dies v'rträäsch Dü jo goor nit!

          
",riff-sainte-barbe
75,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(schmunzelnd.)

            
— Ich wäiß's, Daniel, ich wäiß's. — Aw'r, uff ünser Fescht anne — — — Gsündhäit, Harr
            Brandmäischter! — 
            
(trinki rasch ein Schlückchen, und salutiert.)

          
",riff-sainte-barbe
76,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Wann's Uch numme gschmeckt, Andrees.

          
",riff-sainte-barbe
77,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(wischt sich den Schnurrbart ab.)

            
— Hähähähähä!

          
",riff-sainte-barbe
78,comedy,Lissel,F,,,,"
            
Lissel:

            
Nit daß'm 's nit gschmecke daat?! — Jojo.

          
",riff-sainte-barbe
79,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Dü hattsch aw'r Trawere trinke sotte, Andrees. — Jine bisch gewohnt vun Kingsbäine oon, aw'r dene
            do v'rträuejsch doch nit. —

          
",riff-sainte-barbe
80,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Ho zall!

          
",riff-sainte-barbe
81,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Ich wäiß's! — Maach m'r numme ken Sätz!

          
",riff-sainte-barbe
82,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Allewaj?! — 's Elsaß wied'r franzeesch, 's erscht Sainte-Barbe-Fescht, un owedrin noch min
            finfezwanzigjahrig Dienschtjubiläum?! — Un do sell Trawere getrunke ware?! — allons, allons,
            allons!

          
",riff-sainte-barbe
83,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(salutiert etwas schwankend.)

            
— Göönz mini Mäinung, Harr Brandmäischter!

          
",riff-sainte-barbe
84,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(klopft ihm auf die Schulter.)

            
— Andrees, mir bliewe biem Kirschewasser.

          
",riff-sainte-barbe
85,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(wie oben.)

            
— Un wann d'halb Gurjel druff geht, Harr Brandmäischter.

          
",riff-sainte-barbe
86,comedy,Lissel,F,,,,"
            
Lissel:

            
(lachend.)

            
— Dies kann jo guet wäre.

          
",riff-sainte-barbe
87,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
(lachend.)

            
— Jojo!

          
",riff-sainte-barbe
88,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Laache nit. — Lissel, schenk ing!

          
",riff-sainte-barbe
89,comedy,Lissel,F,,,,"
            
Lissel:

            
Trinke doch zerscht laar!

          
",riff-sainte-barbe
90,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Ah 's isch noch ebs drinne? — Öha! — Hou-rupp! 
            
(trinkt aus.)
 Hoppla! — 's rutscht noch! Inggschankt!

          
",riff-sainte-barbe
91,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(lachend.)

            
— Ar het e gueter Zugg, d'r Andrees.

          
",riff-sainte-barbe
92,comedy,Lissel,F,,,,"
            
Lissel:

            
(lachend.)

            
— Dies sell mir nix sin!

          
",riff-sainte-barbe
93,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Setze-n-Uch aw'r jetz nahder geje d'r Dhüer zü, Andrees.

          
",riff-sainte-barbe
94,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Waje was dies?

          
",riff-sainte-barbe
95,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Aij, ich mäin numme.

          
",riff-sainte-barbe
96,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(lallend)

            
— Ah zallewaj? — 's fellt m'r aw'r goor nit ing. — ""Hier bin ich, un hier bläibe ich!"" het d'r
            Samegüschtel uff d'r Hohkinnisburri in's Adraßbuech geschriewe. — Un mir sin aw'r noch kürranter aß
            wie Iir, gall Lissel?!

          
",riff-sainte-barbe
97,comedy,Lissel,F,,,,"
            
Lissel:

            
(lachend.)

            
— Hoffetli sin mir dies!

          
",riff-sainte-barbe
98,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Höön m'r äu e guets Bier, Daniel?

          
",riff-sainte-barbe
99,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Zall will ich mäine!

          
",riff-sainte-barbe
100,comedy,Lissel,F,,,,"
            
Lissel:

            
As isch schun wied'r zesäueje fascht elsassisch.

          
",riff-sainte-barbe
101,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Wäisch, Daniel, daß ich's nit v'rgiß: m'r höön um e gueti Trinkkraft zügenumme. D'r Stawalters
            Philipp het sich wied'r in d'Kumpenie uffnahme loon.

          
",riff-sainte-barbe
102,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Jojo, do ware m'r jo wied'r ebs erlawe hint Owe!

          
",riff-sainte-barbe
103,comedy,Lissel,F,,,,"
            
Lissel:

            
Dies isch noch e Muschter, d'r Philipp!

          
",riff-sainte-barbe
104,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
's maacht aw'r nix. 's Bier räicht, un wann'r 's doppelt süfft vun friehjer.

          
",riff-sainte-barbe
105,comedy,Lissel,F,,,,"
            
Lissel:

            
's bliet noch iewri.

          
",riff-sainte-barbe
106,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(schlägt mit der Faust auf den Tisch.)

            
— Iewri bliewe derf nix! — Hupp! — Sackerwalt! — Hupp!

          
",riff-sainte-barbe
107,comedy,Lissel,F,,,,"
            
Lissel:

            
(schaut zur Mitteltür hinaus.)

            
— E stockfinschteri Noocht. — Un still isch's im Dörfel!

          
",riff-sainte-barbe
108,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(lallend.)

            
— — Hupp! — — Woorte numme — — — as — — as kummt schun noch ööndersch! — — Hupp! — — Gsündhäit! — 
            
(trinkt).

          
",riff-sainte-barbe
109,comedy,Lissel,F,,,,"
            
Lissel:

            
Jaja, 's wurd schun wied'r ebs oosetze. — 
            
(schließt die Tür.)

          
",riff-sainte-barbe
110,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Sackerwalt! Jetz mueß ich aw'r gehn! — Also, Daniel, d'r Koschtepunkt spielt ken Roll. — 's isch
            Sainte-Barbe! — Un züdam min Ehredäuej! — Un owwedrin sin m'r franzeesch! — Diesmol derfe e poor
            Krüttstickle druffgehn! — Numme, daß käin Mann vun d'r Kumpenie ebs ze reklemiere het! — Nit emol d'r
            Stawalters Philipp.

          
",riff-sainte-barbe
111,comedy,Lissel,F,,,,"
            
Lissel:

            
(entsetzt.)

            
— Oh, oh, oh! — D'r Andrees — —

          
",riff-sainte-barbe
112,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Dies het m'r jetz! — Kirschewasser mueß'r süffe, dar alt Stier!

          
",riff-sainte-barbe
113,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
(die Tür suchend.)

            
— Gsündhäit! — Hupp!

          
",riff-sainte-barbe
114,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Maach'm hurtli d'Dhüer uff, Lissel! — Hopp, räij Dich!

          
",riff-sainte-barbe
115,comedy,Lissel,F,,,,"
            
Lissel:

            
(ängstlich)

            
— Wann 'r m'r aw'r — — — ?!

          
",riff-sainte-barbe
116,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
D'Dhüer uffgemaacht, e Starnesappermant nochemol ning!

          
",riff-sainte-barbe
117,comedy,Andrees Bottjuckel,M,,,,"
            
Andrees:

            
Ich — — ich — — ich brüch niemes! — Hupp! Ich ich kann — 
            
(drückt rasch das Taschentuch vor den Mund, stößt rasch die Tür auf und torkelt hinaus in das
            Dunkel der Nacht.)

          
",riff-sainte-barbe
118,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
D'Dhüer zü, Lissel!

          
",riff-sainte-barbe
119,comedy,Lissel,F,,,,"
            
Lissel:

            
Jaja. — 
            
(hält sich das Taschentuch vor die Nase und schließt rasch die Tür.)
 — 's fangt jo
            schun raacht natt oon!

          
",riff-sainte-barbe
120,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Höere, d'Schnapsflasche muehn ewack bliewe.

          
",riff-sainte-barbe
121,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Hawich's nit gsäit wie's kumme wurd?! — Ich kenn mini Lytt! — Lissel, stell die Schnapsflasch
            ewack, un schließ m'r 's Likörkeenschterle göönz zu. — 
            
(geschieht.)

          
",riff-sainte-barbe
122,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Bier derfe mini Bumbié trinke, was in se ning geht. — Numme de V'rstöönd sell sich kener
            vrsüffe.

          
",riff-sainte-barbe
123,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Jaja, 's isch waje d'r Ordnung.

          
",riff-sainte-barbe
124,comedy,Lissel,F,,,,"
            
Lissel:

            
Un daß ken Gleeser v'rhejt ware.

          
",riff-sainte-barbe
125,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Mir isch's häuptsachli waje de fremde Harre Offizier, wie hynt Owe noch Alli do hare kumme! — Un
            äu waje minere Fräu!

          
",riff-sainte-barbe
126,comedy,Lissel,F,,,,"
            
Lissel:

            
Kummt die äu?

          
",riff-sainte-barbe
127,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Aw'r salbschtv'rstandli! — Do daat sich d'Theres dhäime nit hewwe loon. — D'erscht franzeesch
            Sainte-Barbe! Un min finfezwanzigjahrigs Dienschtjübiläum! — Ah ihr mäine?!

          
",riff-sainte-barbe
128,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Naja, mir sorje schun d'rfür, daß Ordnung ghalte wurd, gall Lissel?

          
",riff-sainte-barbe
129,comedy,Lissel,F,,,,"
            
Lissel:

            
Aw'r sicher! — Un wann äiner od'r d'r öönder nit kunterbiere will — — — — — 
            
(spuckt in die Hände und streift die Aermel zurück).

          
",riff-sainte-barbe
130,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(lachend.)

            
— Na, sowyt wurd's doch hoffetli nit kumme?

          
",riff-sainte-barbe
131,comedy,Lissel,F,,,,"
            
Lissel:

            
Kann m'r 's wisse?

          
",riff-sainte-barbe
132,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Isch dann's Offiziers-Aase noch nit ferti biem Branddirakter dhäime?

          
",riff-sainte-barbe
133,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Sie ware jetz am Dessert sin. Uff dies hawich v'rzicht. Vum Gschlacks bin ich ken Friend. Großi
            Mumpfle, die sin bie mir d'Häuptsach! — Also, wann d'r schwarz Kaffi getrunke isch, d'rnoo kumm ich
            mit d'r Theres hare. — 
            
(schaut auf seine Uhr.)
 — Bis dert anne wurd ünseri Kumpenie äu do sin.

          
",riff-sainte-barbe
134,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
Ja un d'Harre Offizier?

          
",riff-sainte-barbe
135,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Die kumme Alli mitnöönd hare, mit Müsik.

          
",riff-sainte-barbe
136,comedy,Lissel,F,,,,"
            
Lissel:

            
Ja, hingenooch wied'r, wann do d'r göönz Marikt v'rloffe-n-isch.

          
",riff-sainte-barbe
137,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Oha! — Wann mir kumme, fangt d'r Marikt erscht raacht oon! Bedenke's doch: d'erscht franzeesch
            Sainte-Barbe, un d'rzü min finfezwanzigjahrig Dienschtjübiläum!

          
",riff-sainte-barbe
138,comedy,Theres,F,,,,"
            
Theres:

            
Ja, wie räucht's dann do hinne?!

          
",riff-sainte-barbe
139,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(verblüfft.)

            
— Löij do, d'Theres!

          
",riff-sainte-barbe
140,comedy,Theres,F,,,,"
            
Theres:

            
Was isch dann ze löije an mir?! — Goor nix, hoffetli! — Maach, daß jetz wied'r emol in ünser
            Gsellschaft kummsch, e Starnesappermant nochemol ning!

          
",riff-sainte-barbe
141,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
(will sie tätscheln.)

            
— Ja, Theres, ja.

          
",riff-sainte-barbe
142,comedy,Theres,F,,,,"
            
Theres:

            
(verweisend.)

            
— Wyt vum Gschütz gitt alti Saldote! — Un iewerhäupt, los jetz! — Marsch! — en route!

          
",riff-sainte-barbe
143,comedy,Schorsch Peterhänsel,M,,,,"
            
Schorsch:

            
Ja, Theres, ja. — Kum, min Harzkaferle! — 
            
(will sie umarmen.)

          
",riff-sainte-barbe
144,comedy,Theres,F,,,,"
            
Theres:

            
Loß m'r die Stierhäite ewack! — Ich säe d'r's! 
            
(Beide ab durch die Mitte).

          
",riff-sainte-barbe
145,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
D'Theres könnt äu e Kumpenie kummediere.

          
",riff-sainte-barbe
146,comedy,Lissel,F,,,,"
            
Lissel:

            
(schaut zur Mitteltür hinaus.)

            
— Aw'r finschter isch's drüsse, wie im e Sack.

          
",riff-sainte-barbe
147,comedy,Daniel Wendling,M,,,,"
            
Daniel:

            
D'Strooßebeläichtung mueß wied'r inggfüehrt ware.

          
",riff-sainte-barbe
148,comedy,Lissel,F,,,,"
            
Lissel:

            
Jo, m'r sin warzi lang genuej im Dunkle gedappt iewwer de Kriej!

          
",riff-sainte-barbe
